id,color,r,g,b,name,owner,type,topography,vegetation,climate,natural_harbor_suitability,religion,culture,population,raw_material,location,province,area,region,subcontinent,continent,impassable_mountains,sea_zones,coastal,is_lake
,#b7b764,183,183,100,Stunaaes,Carson,land,flatland,grasslands,continental,,coptic,skersjaki,6136,stone,stunaaes,nujodeeris_province,marzonia_area,skersjak_region,lugeania,berlogoes,,,,
,#bcbc67,188,188,103,Carpritraner,Schemhan,land,flatland,grasslands,continental,0.8,coptic,skersjaki,10136,lumber,carpritraner,carpritraner_province,marzonia_area,skersjak_region,lugeania,berlogoes,,,yes,
,#bcbc71,188,188,113,Albanesi,Schemhan,land,flatland,grasslands,continental,0,coptic,skersjaki,6136,wheat,albanesi,carpritraner_province,marzonia_area,skersjak_region,lugeania,berlogoes,,,yes,
,#bcbc62,188,188,98,Tilquesten,Schemhan,land,flatland,grasslands,continental,0,coptic,skersjaki,6136,legumes,tilquesten,carpritraner_province,marzonia_area,skersjak_region,lugeania,berlogoes,,,yes,
,#bcbc6c,188,188,108,Skersjak,Schemhan,land,flatland,grasslands,continental,0,coptic,skersjaki,6136,tin,skersjak,carpritraner_province,marzonia_area,skersjak_region,lugeania,berlogoes,,,yes,
,#c1c165,193,193,101,Eragiu,Schemhan,land,flatland,grasslands,continental,0,coptic,skersjaki,5625,lumber,eragiu,schemhan_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,yes,
,#c1c174,193,193,116,Arachiil,Schemhan,land,flatland,grasslands,continental,0,coptic,skersjaki,5625,tin,arachiil,schemhan_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,yes,
,#c1c16f,193,193,111,Schemhan,Schemhan,land,flatland,grasslands,continental,0.1,coptic,skersjaki,5625,fish,schemhan,schemhan_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,yes,
,#c1c160,193,193,96,Engeisten,Schemhan,land,flatland,grasslands,continental,,coptic,skersjaki,5625,wheat,engeisten,schemhan_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,,
,#c1c16a,193,193,106,Kiordasten,Schemhan,land,flatland,grasslands,continental,0,coptic,skersjaki,5625,lumber,kiordasten,schemhan_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,yes,
,#cccc7a,204,204,122,Lukeyenne,Siganito,land,flatland,grasslands,continental,0.3,coptic,skersjaki,7625,coal,lukeyenne,lukeyenne_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,yes,
,#cccc70,204,204,112,Turgelsten,Siganito,land,flatland,grasslands,continental,0,coptic,skersjaki,5625,stone,turgelsten,lukeyenne_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,yes,
,#cccc75,204,204,117,Neutim,Siganito,land,flatland,grasslands,continental,0,coptic,skersjaki,5625,tin,neutim,lukeyenne_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,yes,
,#c6c672,198,198,114,Osomlina,Siganito,land,flatland,grasslands,continental,0.1,coptic,skersjaki,5625,livestock,osomlina,osomlina_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,yes,
,#c6c663,198,198,99,Carazha,Siganito,land,flatland,grasslands,continental,,coptic,skersjaki,5625,wheat,carazha,osomlina_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,,
,#c6c668,198,198,104,Rejiopours,Siganito,land,flatland,grasslands,continental,,coptic,skersjaki,5625,fruit,rejiopours,siganito_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,,
,#c6c66d,198,198,109,Estalisten,Siganito,land,flatland,grasslands,continental,0,coptic,skersjaki,5625,horses,estalisten,siganito_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,yes,
,#c6c677,198,198,119,Siganito,Siganito,land,flatland,grasslands,continental,0.15,coptic,skersjaki,7625,fish,siganito,siganito_province,schemhan_area,skersjak_region,lugeania,berlogoes,,,yes,
,#7cf4f4,124,244,244,Alzcat,Eveston,land,flatland,grasslands,continental,0,coptic,evestonese,9500,lumber,alzcat,kotaynia_province,eveston_area,piatraston_region,lugeania,berlogoes,,,yes,
,#72eaf4,114,234,244,Kotaynia,Eveston,land,flatland,grasslands,continental,0.8,coptic,evestonese,32500,wheat,kotaynia,kotaynia_province,eveston_area,piatraston_region,lugeania,berlogoes,,,yes,
,#72f4f4,114,244,244,Evium,Eveston,land,flatland,grasslands,continental,0.1,coptic,evestonese,13500,fruit,evium,kotaynia_province,eveston_area,piatraston_region,lugeania,berlogoes,,,yes,
,#70dbef,112,219,239,Entraliston,Eveston,land,flatland,grasslands,continental,0.1,coptic,evestonese,11500,lumber,entraliston,eveston_province,eveston_area,piatraston_region,lugeania,berlogoes,,,yes,
,#70e5ef,112,229,239,Delantston,Eveston,land,flatland,grasslands,continental,0,coptic,evestonese,7500,fish,delantston,eveston_province,eveston_area,piatraston_region,lugeania,berlogoes,,,yes,
,#7ae5ef,122,229,239,Persauston,Eveston,land,flatland,grasslands,continental,0,coptic,evestonese,11500,saffron,persauston,eveston_province,eveston_area,piatraston_region,lugeania,berlogoes,,,yes,
,#70efef,112,239,239,Arayston,Eveston,land,flatland,grasslands,continental,0.15,coptic,evestonese,9500,silver,arayston,eveston_province,eveston_area,piatraston_region,lugeania,berlogoes,,,yes,
,#7aefef,122,239,239,Charlaneston,Eveston,land,flatland,grasslands,continental,0.1,coptic,evestonese,11500,wine,charlaneston,eveston_province,eveston_area,piatraston_region,lugeania,berlogoes,,,yes,
,#6be5e5,107,229,229,Geminston,Carson,land,flatland,grasslands,continental,,coptic,evestonese,11714,beeswax,geminston,bankchurion_province,eveston_area,piatraston_region,lugeania,berlogoes,,,,
,#75e5e5,117,229,229,Bankchurion,Carson,land,flatland,grasslands,continental,0.25,coptic,evestonese,13636,fruit,bankchurion,bankchurion_province,eveston_area,piatraston_region,lugeania,berlogoes,,,yes,
,#6bdbe5,107,219,229,Banchurston,Carson,land,flatland,grasslands,continental,0,coptic,evestonese,15714,silver,banchurston,bankchurion_province,eveston_area,piatraston_region,lugeania,berlogoes,,,yes,
,#68e0e0,104,224,224,Craltedon,Quaid,land,flatland,grasslands,continental,,coptic,evestonese,11714,coal,craltedon,baqueston_province,eveston_area,piatraston_region,lugeania,berlogoes,,,,
,#72e0e0,114,224,224,Norbarqueia,Quaid,land,flatland,grasslands,continental,,coptic,evestonese,9714,stone,norbarqueia,baqueston_province,eveston_area,piatraston_region,lugeania,berlogoes,,,,
,#6fdbdb,111,219,219,Bartraneston,Carson,land,flatland,grasslands,continental,,coptic,evestonese,11714,wine,bartraneston,bartraneston_province,eveston_area,piatraston_region,lugeania,berlogoes,,,,
,#65dbdb,101,219,219,Ariaston,Carson,land,flatland,grasslands,continental,,coptic,evestonese,13636,lumber,ariaston,bartraneston_province,eveston_area,piatraston_region,lugeania,berlogoes,,,,
,#77eaea,119,234,234,Arayian,Carson,land,flatland,grasslands,continental,,coptic,evestonese,11500,fruit,arayian,stujnaac_province,eveston_area,piatraston_region,lugeania,berlogoes,,,,
,#6deaea,109,234,234,Stujnaac,Carson,land,flatland,grasslands,continental,,coptic,evestonese,13636,stone,stujnaac,stujnaac_province,eveston_area,piatraston_region,lugeania,berlogoes,,,,
,#75f9f9,117,249,249,Avantras,Eveston,land,flatland,grasslands,continental,,coptic,evestonese,10666,lumber,avantras,avantras_province,eveston_area,piatraston_region,lugeania,berlogoes,,,,
,#6bf9f9,107,249,249,Dedennion,Eveston,land,flatland,grasslands,continental,,coptic,evestonese,8666,lumber,dedennion,avantras_province,eveston_area,piatraston_region,lugeania,berlogoes,,,,
,#7ff9f9,127,249,249,Netiston,Eveston,land,flatland,grasslands,continental,,coptic,evestonese,6666,lumber,netiston,avantras_province,eveston_area,piatraston_region,lugeania,berlogoes,,,,
,#80ffff,128,255,255,Malqueston,Carson,land,flatland,grasslands,continental,,coptic,evestonese,8666,fruit,malqueston,malqueston_province,eveston_area,piatraston_region,lugeania,berlogoes,,,,
,#76ffff,118,255,255,Visiston,Carson,land,flatland,grasslands,continental,,coptic,evestonese,6666,silver,visiston,malqueston_province,eveston_area,piatraston_region,lugeania,berlogoes,,,,
,#954396,149,67,150,Dilysas,Trache,land,flatland,grasslands,continental,0.1,coptic,evestonese,12500,lumber,dilysas,dilysas_province,trache_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#953996,149,57,150,Pjocknas,Trache,land,flatland,grasslands,continental,0,coptic,evestonese,12500,fish,pjocknas,dilysas_province,trache_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#903791,144,55,145,Deskasfan,Luvanaria,land,flatland,grasslands,continental,,coptic,saqunjaki,12500,fur,deskasfan,makuqidaca_province,luvanaria_area,saqunjak_region,lugeania,berlogoes,,,,
,#904191,144,65,145,Makuqidaca,Luvanaria,land,flatland,grasslands,continental,0.15,coptic,saqunjaki,8875,fur,makuqidaca,makuqidaca_province,luvanaria_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#902d91,144,45,145,Zendraja,Luvanaria,land,flatland,grasslands,arctic,0,coptic,saqunjaki,8875,fish,zendraja,makuqidaca_province,luvanaria_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#923893,146,56,147,Luvanaria,Luvanaria,land,flatland,grasslands,arctic,0.1,coptic,saqunjaki,11875,stone,luvanaria,luvanaria_province,luvanaria_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#924293,146,66,147,Bakukshagandes,Luvanaria,land,flatland,grasslands,continental,0.1,coptic,saqunjaki,6875,fish,bakukshagandes,luvanaria_province,luvanaria_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#8d408e,141,64,142,Kumperja,Luvanaria,land,flatland,grasslands,arctic,0,coptic,saqunjaki,16875,wild_game,kumperja,kumperja_province,luvanaria_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#8d368e,141,54,142,Grenerja,Luvanaria,land,flatland,grasslands,continental,,coptic,saqunjaki,11875,lumber,grenerja,kumperja_province,luvanaria_area,saqunjak_region,lugeania,berlogoes,,,,
,#8d2c8e,141,44,142,Siqzersia,Luvanaria,land,flatland,grasslands,continental,,coptic,saqunjaki,12875,lumber,siqzersia,kumperja_province,luvanaria_area,saqunjak_region,lugeania,berlogoes,,,,
,#8a358c,138,53,140,Sakunjes,Saqunjak,land,flatland,grasslands,continental,0.6,coptic,saqunjaki,11875,fish,sakunjes,sakunjes_province,saqunjak_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#8a2b8c,138,43,140,Serak,Saqunjak,land,flatland,grasslands,arctic,0,coptic,saqunjaki,33666,fur,serak,sakunjes_province,saqunjak_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#8a3f8c,138,63,140,Saqunjak,Saqunjak,land,flatland,grasslands,continental,,coptic,saqunjaki,11666,lumber,saqunjak,sakunjes_province,saqunjak_area,saqunjak_region,lugeania,berlogoes,,,,
,#853c87,133,60,135,Gavane,Saqunjak,land,flatland,grasslands,continental,0.4,coptic,saqunjaki,8666,coal,gavane,gavane_province,saqunjak_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#852887,133,40,135,Betralses,Saqunjak,land,flatland,grasslands,arctic,0,coptic,saqunjaki,11666,fruit,betralses,gavane_province,saqunjak_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#853287,133,50,135,Tuftanes,Saqunjak,land,flatland,grasslands,continental,,coptic,saqunjaki,11666,fur,tuftanes,gavane_province,saqunjak_area,saqunjak_region,lugeania,berlogoes,,,,
,#883d89,136,61,137,Cancasia,Saqunjak,land,flatland,grasslands,arctic,,coptic,saqunjaki,11666,silver,cancasia,cancasia_province,saqunjak_area,saqunjak_region,lugeania,berlogoes,,,,
,#833184,131,49,132,Karmia,Karmia,land,flatland,grasslands,arctic,,coptic,saqunjaki,8500,copper,karmia,karmia_province,karmia_area,saqunjak_region,lugeania,berlogoes,,,,
,#833b84,131,59,132,Vifprinzfor,Karmia,land,flatland,grasslands,arctic,,coptic,saqunjaki,8500,stone,vifprinzfor,karmia_province,karmia_area,saqunjak_region,lugeania,berlogoes,,,,
,#7b387c,123,56,124,Falderlund,Karmia,land,flatland,grasslands,continental,,coptic,saqunjaki,8500,lumber,falderlund,alfian_province,karmia_area,saqunjak_region,lugeania,berlogoes,,,,
,#7b2e7c,123,46,124,Alfian,Karmia,land,flatland,grasslands,continental,,coptic,saqunjaki,13500,fruit,alfian,alfian_province,karmia_area,saqunjak_region,lugeania,berlogoes,,,,
,#7e2f7f,126,47,127,Dedekins,Aravia,land,flatland,grasslands,continental,0,coptic,aravian,11875,copper,dedekins,cranisl_province,karmia_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#7e397f,126,57,127,Cranisl,Aravia,land,flatland,grasslands,continental,0.25,coptic,aravian,16875,fish,cranisl,cranisl_province,karmia_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#7e257f,126,37,127,Marriniq,Aravia,land,flatland,grasslands,continental,0,coptic,aravian,11875,lumber,marriniq,cranisl_province,karmia_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#803a82,128,58,130,Agharaham,Saqunjak,land,flatland,grasslands,continental,,coptic,saqunjaki,8875,fur,agharaham,agharaham_province,karmia_area,saqunjak_region,lugeania,berlogoes,,,,
,#802682,128,38,130,Felginitis,Saqunjak,land,flatland,grasslands,continental,,coptic,saqunjaki,8750,fur,felginitis,agharaham_province,karmia_area,saqunjak_region,lugeania,berlogoes,,,,
,#803082,128,48,130,Anamanion,Saqunjak,land,flatland,grasslands,continental,0.1,coptic,saqunjaki,8750,fish,anamanion,agharaham_province,karmia_area,saqunjak_region,lugeania,berlogoes,,,yes,
,#974499,151,68,153,Kinator,Trache,land,flatland,grasslands,continental,,coptic,evestonese,12500,lumber,kinator,kinator_province,trache_area,saqunjak_region,lugeania,berlogoes,,,,
,#973a99,151,58,153,Trache,Trache,land,flatland,grasslands,continental,,coptic,evestonese,8666,stone,trache,kinator_province,trache_area,saqunjak_region,lugeania,berlogoes,,,,
,#9c479e,156,71,158,Lantro,Trache,land,flatland,grasslands,continental,,coptic,evestonese,6666,fur,lantro,lantro_province,trache_area,saqunjak_region,lugeania,berlogoes,,,,
,#92479e,146,71,158,Wirlestor,Trache,land,flatland,grasslands,continental,,coptic,evestonese,6666,alum,wirlestor,lantro_province,trache_area,saqunjak_region,lugeania,berlogoes,,,,
,#9a3b9b,154,59,155,Trularviena,Trache,land,flatland,grasslands,continental,,coptic,evestonese,8666,tin,trularviena,larviena_province,trache_area,saqunjak_region,lugeania,berlogoes,,,,
,#9a459b,154,69,155,Kyrellia,Trache,land,flatland,grasslands,continental,,coptic,evestonese,8666,clay,kyrellia,larviena_province,trache_area,saqunjak_region,lugeania,berlogoes,,,,
,#9f3ea0,159,62,160,Dandalosakus,Sorcancasia,land,flatland,grasslands,continental,,coptic,evestonese,8500,lumber,dandalosakus,sorcancasia_province,trache_area,saqunjak_region,lugeania,berlogoes,,,,
,#9f48a0,159,72,160,Sorcancasia,Sorcancasia,land,flatland,grasslands,arctic,,coptic,evestonese,7500,wild_game,sorcancasia,sorcancasia_province,trache_area,saqunjak_region,lugeania,berlogoes,,,,
,#883389,136,51,137,Oniman,Saqunjak,land,flatland,grasslands,arctic,,coptic,saqunjaki,7500,fur,oniman,cancasia_province,saqunjak_area,saqunjak_region,lugeania,berlogoes,,,,
,#7e2989,126,41,137,Whitscaja,Luvanaria,land,flatland,grasslands,arctic,,coptic,saqunjaki,7500,stone,whitscaja,cancasia_province,saqunjak_area,saqunjak_region,lugeania,berlogoes,,,,
,#882989,136,41,137,Cetroman,Luvanaria,land,flatland,grasslands,arctic,,coptic,saqunjaki,7500,copper,cetroman,cancasia_province,saqunjak_area,saqunjak_region,lugeania,berlogoes,,,,
,#973099,151,48,153,Zattia,Trache,land,flatland,grasslands,continental,,coptic,evestonese,12500,stone,zattia,dilysas_province,trache_area,saqunjak_region,lugeania,berlogoes,,,,
,#923d9e,146,61,158,Toghail,Trache,land,flatland,grasslands,continental,,coptic,evestonese,6666,fur,toghail,lantro_province,trache_area,saqunjak_region,lugeania,berlogoes,,,,
,#0a0082,10,0,130,Ariticana,Aravia,land,flatland,grasslands,continental,0,coptic,saqunjaki,13250,fish,ariticana,serijan_province,arcadia_area,aravia_region,lugeania,berlogoes,,,yes,
,#000082,0,0,130,Serijan,Aravia,land,flatland,grasslands,continental,0.25,coptic,aravian,16250,lumber,serijan,serijan_province,arcadia_area,aravia_region,lugeania,berlogoes,,,yes,
,#000a82,0,10,130,Tekniya,Aravia,land,flatland,grasslands,continental,,coptic,aravian,11250,alum,tekniya,serijan_province,arcadia_area,aravia_region,lugeania,berlogoes,,,,
,#000a80,0,10,128,Dechlion,Dechlion,land,flatland,sparse,continental,,coptic,aravian,13750,copper,dechlion,dechlion_province,arcadia_area,aravia_region,lugeania,berlogoes,,,,
,#0a0a80,10,10,128,Arbares,Dechlion,land,flatland,grasslands,continental,,coptic,aravian,13750,lumber,arbares,dechlion_province,arcadia_area,aravia_region,lugeania,berlogoes,,,,
,#0a0080,10,0,128,Aravisk,Dechlion,land,flatland,sparse,continental,,coptic,aravian,9642,wild_game,aravisk,dechlion_province,arcadia_area,aravia_region,lugeania,berlogoes,,,,
,#000080,0,0,128,Felgenitus,Dechlion,land,flatland,sparse,continental,,coptic,aravian,5642,wild_game,felgenitus,dechlion_province,arcadia_area,aravia_region,lugeania,berlogoes,,,,
,#0a0084,10,0,132,Reminskan,Cretadia,land,flatland,grasslands,continental,0,coptic,aravian,13250,fur,reminskan,latuviena_province,arcadia_area,aravia_region,lugeania,berlogoes,,,yes,
,#0a0a84,10,10,132,Latuviena,Cretadia,land,flatland,grasslands,continental,0.15,coptic,aravian,13250,fruit,latuviena,latuviena_province,arcadia_area,aravia_region,lugeania,berlogoes,,,yes,
,#000c84,0,12,132,Arncokia,Cretadia,land,flatland,grasslands,continental,0,coptic,aravian,13250,tobacco,arncokia,latuviena_province,arcadia_area,aravia_region,lugeania,berlogoes,,,yes,
,#000084,0,0,132,Arcadia,Cretadia,land,flatland,grasslands,continental,,coptic,aravian,22642,wheat,arcadia,cretadia_province,arcadia_area,aravia_region,lugeania,berlogoes,,,,
,#141484,20,20,132,Lertuka,Cretadia,land,flatland,grasslands,continental,,coptic,aravian,16875,wheat,lertuka,cretadia_province,arcadia_area,aravia_region,lugeania,berlogoes,,,,
,#0a1484,10,20,132,Cretadia,Cretadia,land,flatland,grasslands,continental,,coptic,aravian,13636,fruit,cretadia,cretadia_province,arcadia_area,aravia_region,lugeania,berlogoes,,,,
,#0a009b,10,0,155,Dascuwhatan,Darcius,land,flatland,grasslands,continental,0.1,coptic,aravian,13636,fish,dascuwhatan,darcius_province,arcadia_area,aravia_region,lugeania,berlogoes,,,yes,
,#00009b,0,0,155,Darcius,Darcius,land,flatland,grasslands,continental,0.15,coptic,aravian,13636,stone,darcius,darcius_province,arcadia_area,aravia_region,lugeania,berlogoes,,,yes,
,#000a99,0,10,153,Altones,Waldium,land,flatland,grasslands,continental,,coptic,aravian,7714,copper,altones,eferdardia_province,dergonatsilia_area,aravia_region,lugeania,berlogoes,,,,
,#000099,0,0,153,Gritailin,Waldium,land,flatland,grasslands,continental,,coptic,aravian,9714,fiber_crops,gritailin,eferdardia_province,dergonatsilia_area,aravia_region,lugeania,berlogoes,,,,
,#0a0099,10,0,153,Eferdardia,Waldium,land,flatland,grasslands,continental,0,coptic,aravian,13636,millet,eferdardia,eferdardia_province,dergonatsilia_area,aravia_region,lugeania,berlogoes,,,yes,
,#000096,0,0,150,Waldium,Waldium,land,flatland,grasslands,continental,,coptic,aravian,13636,wool,waldium,waldium_province,dergonatsilia_area,aravia_region,lugeania,berlogoes,,,,
,#0a0096,10,0,150,Guilermia,Waldium,land,flatland,grasslands,continental,,coptic,aravian,8666,wheat,guilermia,waldium_province,dergonatsilia_area,aravia_region,lugeania,berlogoes,,,,
,#000a96,0,10,150,Aldraat,Waldium,land,flatland,grasslands,continental,,coptic,aravian,16875,lumber,aldraat,waldium_province,dergonatsilia_area,aravia_region,lugeania,berlogoes,,,,
,#000aa0,0,10,160,Bagallen,Waldium,land,flatland,grasslands,continental,0,coptic,aravian,13636,fish,bagallen,agardia_province,dergonatsilia_area,aravia_region,lugeania,berlogoes,,,yes,
